ref_area,indicator,source,sex,classif1,classif2,time,obs_value,obs_status,note_indicator,note_source
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2007,2176,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANT,2007,471,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2007,1705,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2008,4485,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANT,2008,1507,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2008,2978,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2008,99,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANT,2008,44,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2008,55,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2008,4386,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANT,2008,1463,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2008,2923,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2008,2484,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANT,2008,981,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2008,1503,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2008,80,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANT,2008,42,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2008,38,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2008,2404,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANT,2008,939,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2008,1465,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2008,2001,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANT,2008,526,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2008,1475,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2008,19,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANT,2008,2,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2008,17,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2008,1982,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANT,2008,524,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2008,1458,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2009,5907,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANT,2009,1764,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2009,4143,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2009,37,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANT,2009,12,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2009,25,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2009,5870,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANT,2009,1752,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2009,4118,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2009,3080,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANT,2009,1068,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2009,2012,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2009,29,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANT,2009,12,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2009,17,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2009,3051,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANT,2009,1056,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2009,1995,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2009,2827,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANT,2009,696,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2009,2131,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2009,8,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANT,2009,0,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2009,8,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2009,2819,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANT,2009,696,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2009,2123,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2010,5865,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANT,2010,1557,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2010,4308,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2010,28,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANT,2010,11,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2010,17,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2010,5837,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANT,2010,1546,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2010,4291,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2010,2991,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANT,2010,945,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2010,2046,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2010,23,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANT,2010,10,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2010,13,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2010,2968,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANT,2010,935,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2010,2033,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2010,2874,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANT,2010,612,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2010,2262,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2010,5,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANT,2010,1,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2010,4,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2010,2869,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANT,2010,611,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2010,2258,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2011,6412,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANT,2011,1823,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2011,4589,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2011,58,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANT,2011,10,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2011,48,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2011,6354,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANT,2011,1813,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2011,4541,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2011,3229,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANT,2011,1097,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2011,2132,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2011,38,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANT,2011,10,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2011,28,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2011,3191,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANT,2011,1087,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2011,2104,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2011,3183,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANT,2011,726,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2011,2457,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2011,20,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANT,2011,0,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2011,20,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2011,3163,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANT,2011,726,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2011,2437,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2012,7105,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANT,2012,2318,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2012,4787,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2012,34,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANT,2012,12,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2012,22,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2012,7071,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANT,2012,2306,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2012,4765,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2012,3599,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANT,2012,1406,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2012,2193,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2012,24,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANT,2012,11,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2012,13,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2012,3575,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANT,2012,1395,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2012,2180,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2012,3506,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANT,2012,912,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2012,2594,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2012,10,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANT,2012,1,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_NONMIG,2012,9,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2012,3496,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_MIGRANT,2012,911,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_NONMIG,2012,2585,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2013,7098,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_MIGRANT,2013,2740,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_NONMIG,2013,4358,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2013,62,,T13:149_T14:155,S3:24_S4:34
MAC,INJ_NFTL_SEX_INJ_MIG_NB,FF:243,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_MIGRANT,2013,29,,T13:149_T14:155,S3:24_S4:34
