ref_area,indicator,source,classif1,classif2,time,obs_value,obs_status,note_classif,note_indicator,note_source
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_PRM,ECO_ISIC4_J,2018,0,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_PRM,ECO_ISIC4_K,2018,0,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_PRM,ECO_ISIC4_L,2018,2,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_PRM,ECO_ISIC4_M,2018,1,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_PRM,ECO_ISIC4_N,2018,5,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_PRM,ECO_ISIC4_O,2018,4,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_PRM,ECO_ISIC4_P,2018,3,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_PRM,ECO_ISIC4_Q,2018,7,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_PRM,ECO_ISIC4_R,2018,0,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_PRM,ECO_ISIC4_S,2018,1,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_PRM,ECO_ISIC4_T,2018,0,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_PRM,ECO_ISIC4_U,2018,0,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_TOTAL,2018,3701,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_A,2018,142,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_B,2018,9,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_C,2018,1162,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_D,2018,23,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_E,2018,69,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_F,2018,345,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_G,2018,591,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_H,2018,372,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_I,2018,80,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_J,2018,12,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_K,2018,4,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_L,2018,38,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_M,2018,49,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_N,2018,224,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_O,2018,101,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_P,2018,158,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_Q,2018,255,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_R,2018,54,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_S,2018,13,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_T,2018,0,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_ISIC4_U,2018,0,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2018,3834,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_PRM,ECO_AGGREGATE_TOTAL,2018,133,,,T13:149_I3:2920,R1:4005_S9:66
LTU,INJ_NFTL_INJ_ECO_NB,FF:313,INJ_INCAPACITY_TMP,ECO_AGGREGATE_TOTAL,2018,3701,,,T13:149_I3:2920,R1:4005_S9:66
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_TOTAL,2009,623,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_A,2009,7,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_B,2009,1,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_C,2009,86,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_D,2009,0,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_E,2009,7,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_F,2009,145,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_G,2009,47,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_H,2009,43,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_I,2009,20,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_J,2009,7,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_K,2009,9,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_L,2009,1,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_M,2009,12,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_N,2009,193,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_O,2009,20,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_P,2009,0,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_Q,2009,15,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_R,2009,0,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_S,2009,6,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_T,2009,3,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_U,2009,0,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_X,2009,1,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_AGGREGATE_TOTAL,2009,623,,,T13:149_T14:156_I2:470_I3:1303,S3:26
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_TOTAL,2010,6983,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_A,2010,157,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_B,2010,11,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_C,2010,790,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_D,2010,22,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_E,2010,49,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_F,2010,2233,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_G,2010,799,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_H,2010,777,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_I,2010,377,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_J,2010,27,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_K,2010,48,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_L,2010,25,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_M,2010,83,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_N,2010,746,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_O,2010,185,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_P,2010,9,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_Q,2010,470,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_R,2010,21,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_S,2010,50,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_T,2010,33,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_U,2010,3,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_TOTAL,2010,408,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_A,2010,15,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_B,2010,1,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_C,2010,49,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_D,2010,0,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_E,2010,3,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_F,2010,142,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_G,2010,40,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_H,2010,57,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_I,2010,23,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_J,2010,2,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_K,2010,2,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_L,2010,2,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_M,2010,10,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_N,2010,39,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_O,2010,0,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_P,2010,0,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_Q,2010,16,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_R,2010,0,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_S,2010,3,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_T,2010,2,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_U,2010,0,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_TOTAL,2010,6575,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_A,2010,142,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_B,2010,10,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_C,2010,741,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_D,2010,22,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_E,2010,46,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_F,2010,2091,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_G,2010,759,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_H,2010,720,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_I,2010,354,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_J,2010,25,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_K,2010,46,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_L,2010,23,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_M,2010,73,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_N,2010,707,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_O,2010,185,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_P,2010,9,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_Q,2010,454,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_R,2010,21,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_S,2010,47,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_T,2010,31,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_ISIC4_U,2010,3,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2010,6983,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_AGGREGATE_TOTAL,2010,408,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TMP,ECO_AGGREGATE_TOTAL,2010,6575,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_TOTAL,2011,7131,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_A,2011,138,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_B,2011,13,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_C,2011,808,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_D,2011,9,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_E,2011,47,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_F,2011,2362,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_G,2011,868,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_H,2011,700,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_I,2011,440,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_J,2011,40,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_K,2011,47,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_L,2011,38,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_M,2011,85,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_N,2011,738,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_O,2011,163,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_P,2011,15,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_Q,2011,446,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_R,2011,19,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_S,2011,40,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_T,2011,40,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_TOTAL,ECO_ISIC4_U,2011,2,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_TOTAL,2011,392,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_A,2011,8,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_B,2011,1,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_C,2011,43,,,T13:149_I3:2920,R1:4005_S7:3914
LUX,INJ_NFTL_INJ_ECO_NB,FA:315,INJ_INCAPACITY_PRM,ECO_ISIC4_D,2011,0,,,T13:149_I3:2920,R1:4005_S7:3914
